"_time","sum(counts)","_span"
1615333800,4696248,600
1615334400,4848168,600
1615335000,5046828,600
1615335600,4507797,600
1615336200,5488764,600
1615336800,6664166,600
1615337400,5229141,600
1615338000,5885942,600
1615338600,5458322,600
1615339200,5732432,600
1615339800,5722614,600
1615340400,6159791,600
1615341000,5362266,600
1615341600,5503521,600
1615342200,5904215,600
1615342800,5639387,600
1615343400,5903198,600
1615344000,5908558,600
1615344600,5686295,600
1615345200,5593773,600
1615345800,6043380,600
1615346400,6166345,600
1615347000,6241899,600
1615347600,6012229,600
1615348200,6136661,600
1615348800,5985341,600
1615349400,5593781,600
1615350000,5652562,600
1615350600,5513465,600
1615351200,5435960,600
1615351800,5507908,600
1615352400,7013114,600
1615353000,5294516,600
1615353600,5670537,600
1615354200,5675138,600
1615354800,7804200,600
1615355400,5739588,600
1615356000,5894723,600
1615356600,8239109,600
1615357200,6035441,600
1615357800,5951412,600
1615358400,5999162,600
1615359000,6004320,600
1615359600,5950490,600
1615360200,6130850,600
1615360800,6120560,600
1615361400,6154660,600
1615362000,6145570,600
1615362600,6075091,600
1615363200,5966901,600
1615363800,6026897,600
1615364400,6394167,600
1615365000,4976439,600
1615365600,4563760,600
1615366200,4429272,600
1615366800,4098330,600
1615367400,4614827,600
1615368000,4677494,600
1615368600,4559434,600
1615369200,4228137,600
1615369800,4239827,600
1615370400,4259387,600
1615371000,4192493,600
1615371600,4620030,600
1615372200,4371070,600
1615372800,4285900,600
1615373400,4169878,600
1615374000,3801508,600
1615374600,3883737,600
1615375200,4027691,600
1615375800,4193801,600
1615376400,4824401,600
1615377000,4024656,600
1615377600,3835692,600
1615378200,3848347,600
1615378800,3855598,600
1615379400,3796611,600
1615380000,3941637,600
1615380600,3838449,600
1615381200,3668264,600
1615381800,3613080,600
1615382400,3648292,600
1615383000,3851126,600
1615383600,3642869,600
1615384200,3694304,600
1615384800,3749611,600
1615385400,3748154,600
1615386000,3640367,600
1615386600,3400900,600
1615387200,3655789,600
1615387800,3466969,600
1615388400,3573189,600
1615389000,3574721,600
1615389600,3217821,600
1615390200,3186022,600
1615390800,3221597,600
1615391400,3042813,600
1615392000,2943175,600
1615392600,2896738,600
1615393200,5211676,600
1615393800,2818838,600
1615394400,2753770,600
1615395000,2667228,600
1615395600,2629663,600
1615396200,2458977,600
1615396800,2574572,600
1615397400,2573089,600
1615398000,2551339,600
1615398600,2591494,600
1615399200,2618715,600
1615399800,2674442,600
1615400400,2599046,600
1615401000,4081037,600
1615401600,2660623,600
1615402200,2609856,600
1615402800,2801386,600
1615403400,2539121,600
1615404000,2550187,600
1615404600,2575003,600
1615405200,2460731,600
1615405800,2437732,600
1615406400,2464802,600
1615407000,2493688,600
1615407600,2461550,600
1615408200,2433751,600
1615408800,2518723,600
1615409400,2772304,600
1615410000,3777059,600
1615410600,2427926,600
1615411200,2377277,600
1615411800,2459598,600
1615412400,2621007,600
1615413000,2535300,600
1615413600,2779579,600
1615414200,2779089,600
1615414800,2602355,600
1615415400,2626611,600
1615416000,2898921,600
1615416600,2870192,600
1615417200,3009912,600
1615417800,2903170,600
1615418400,3311314,600
1615419000,4053982,600
1615419600,4133290,600
1615420200,4066095,600
1615420800,4356089,600
1615421400,4359534,600
1615422000,4370870,600
1615422600,4542694,600
1615423200,4543659,600
1615423800,4688574,600
1615424400,4962460,600
1615425000,4959145,600
1615425600,4779950,600
1615426200,5084539,600
1615426800,5217944,600
1615427400,5699693,600
1615428000,5837909,600
1615428600,6108041,600
1615429200,5945664,600
1615429800,6570423,600
1615430400,6033739,600
1615431000,6331964,600
1615431600,6257315,600
1615432200,6486115,600
1615432800,8934518,600
1615433400,6782864,600
1615434000,6908940,600
1615434600,6986903,600
1615435200,7127608,600
1615435800,6511849,600
1615436400,6265668,600
1615437000,6213316,600
1615437600,6232569,600
1615438200,6212597,600
1615438800,6277463,600
1615439400,5892949,600
1615440000,6185718,600
1615440600,8859547,600
1615441200,6283830,600
1615441800,6637047,600
1615442400,6874475,600
1615443000,6763063,600
1615443600,6576047,600
1615444200,6829771,600
1615444800,6475175,600
1615445400,6321622,600
1615446000,5972486,600
1615446600,5803773,600
1615447200,5600363,600
1615447800,6104063,600
1615448400,8321409,600
1615449000,6315864,600
1615449600,6318484,600
1615450200,6032768,600
1615450800,6085669,600
1615451400,6036358,600
1615452000,5885162,600
1615452600,5715378,600
1615453200,5925397,600
1615453800,5493840,600
1615454400,5306576,600
1615455000,5243483,600
1615455600,5147062,600
1615456200,5138583,600
1615456800,5171482,600
1615457400,5094510,600
1615458000,5105696,600
1615458600,4871717,600
1615459200,4473845,600
1615459800,4104507,600
1615460400,4630157,600
1615461000,4618655,600
1615461600,4001553,600
1615462200,6154463,600
1615462800,3989028,600
1615463400,3865722,600
1615464000,3741929,600
1615464600,3728247,600
1615465200,3686519,600
1615465800,3599447,600
1615466400,3648140,600
1615467000,3626721,600
1615467600,3639331,600
1615468200,3593944,600
1615468800,3264646,600
1615469400,3481016,600
1615470000,3430528,600
1615470600,3405732,600
1615471200,5757516,600
1615471800,3392033,600
1615472400,3353910,600
1615473000,3410352,600
1615473600,3282184,600
1615474200,3224506,600
1615474800,3025164,600
1615475400,3156792,600
1615476000,3153971,600
1615476600,2918081,600
1615477200,2967335,600
1615477800,2866041,600
1615478400,3004253,600
1615479000,3286683,600
1615479600,3012561,600
1615480200,2961902,600
1615480800,2710102,600
1615481400,2781853,600
1615482000,2621633,600
1615482600,2642317,600
1615483200,2377301,600
1615483800,2498598,600
1615484400,2539792,600
1615485000,2527240,600
1615485600,2561906,600
1615486200,2614568,600
1615486800,2670036,600
1615487400,2565484,600
1615488000,2601170,600
1615488600,2480309,600
1615489200,2430907,600
1615489800,2399148,600
1615490400,2299279,600
1615491000,2379524,600
1615491600,2368972,600
1615492200,2408194,600
1615492800,2464838,600
1615493400,2517317,600
1615494000,2393432,600
1615494600,2349096,600
1615495200,2356812,600
1615495800,2354409,600
1615496400,2383089,600
1615497000,4448578,600
1615497600,2574343,600
1615498200,2395339,600
1615498800,2416073,600
1615499400,2376222,600
1615500000,2412352,600
1615500600,2524254,600
1615501200,2490972,600
1615501800,2582302,600
1615502400,2818836,600
1615503000,2751169,600
1615503600,2885448,600
1615504200,3086927,600
1615504800,3292707,600
1615505400,3566319,600
1615506000,3841514,600
1615506600,3836190,600
1615507200,4003899,600
1615507800,4233746,600
1615508400,4256089,600
1615509000,4206292,600
1615509600,6336174,600
1615510200,4393720,600
1615510800,4499838,600
1615511400,4707863,600
1615512000,4716895,600
1615512600,4732012,600
1615513200,4737305,600
1615513800,4678054,600
1615514400,4820372,600
1615515000,7150043,600
1615515600,4904830,600
1615516200,5019468,600
1615516800,4974760,600
1615517400,5063748,600
1615518000,5213251,600
1615518600,5296818,600
1615519200,5454355,600
1615519800,5834602,600
1615520400,5388420,600
1615521000,5247245,600
1615521600,5175689,600
1615522200,4908481,600
1615522800,4940333,600
1615523400,4966818,600
1615524000,4855836,600
1615524600,4994940,600
1615525200,5226147,600
1615525800,4758026,600
1615526400,4878174,600
1615527000,4769399,600
1615527600,5095906,600
1615528200,4982473,600
1615528800,4490630,600
1615529400,4720323,600
1615530000,4948818,600
1615530600,4796986,600
1615531200,4708205,600
1615531800,4739740,600
1615532400,5021855,600
1615533000,5199542,600
1615533600,4566245,600
1615534200,4631768,600
1615534800,4596457,600
1615535400,4779314,600
1615536000,4726596,600
1615536600,4677010,600
1615537200,4506563,600
1615537800,4505266,600
1615538400,4283906,600
1615539000,4322331,600
1615539600,4197851,600
1615540200,4251287,600
1615540800,4036503,600
1615541400,3843177,600
1615542000,3856462,600
1615542600,3800618,600
1615543200,3867455,600
1615543800,3535105,600
1615544400,3438693,600
1615545000,4576502,600
1615545600,3412505,600
1615546200,3283120,600
1615546800,3360540,600
1615547400,3092986,600
1615548000,5205735,600
1615548600,2731595,600
1615549200,2972935,600
1615549800,3129482,600
1615550400,3168418,600
1615551000,3168669,600
1615551600,3233188,600
1615552200,3094442,600
1615552800,3135362,600
1615553400,3064914,600
1615554000,2988468,600
1615554600,2990108,600
1615555200,3006193,600
1615555800,2735469,600
1615556400,2758403,600
1615557000,2864367,600
1615557600,2796601,600
1615558200,2774593,600
1615558800,2812681,600
1615559400,2770309,600
1615560000,2798016,600
1615560600,2752323,600
1615561200,3401564,600
1615561800,3395749,600
1615562400,3388508,600
1615563000,3132141,600
1615563600,3119332,600
1615564200,3143284,600
1615564800,3648427,600
1615565400,3337732,600
1615566000,3098368,600
1615566600,3053017,600
1615567200,3714756,600
1615567800,3025395,600
1615568400,3061584,600
1615569000,2962317,600
1615569600,3041632,600
1615570200,3069289,600
1615570800,2941770,600
1615571400,3005164,600
1615572000,2980016,600
1615572600,2999325,600
1615573200,3034137,600
1615573800,2846446,600
1615574400,2850982,600
1615575000,2852168,600
1615575600,2797597,600
1615576200,2795649,600
1615576800,2882909,600
1615577400,2818225,600
1615578000,2323237,600
1615578600,2605463,600
1615579200,2688611,600
1615579800,2804299,600
1615580400,2723513,600
1615581000,2840604,600
1615581600,2994830,600
1615582200,2672334,600
1615582800,2662114,600
1615583400,2751818,600
1615584000,2774554,600
1615584600,2707560,600
1615585200,2600790,600
1615585800,2595400,600
1615586400,2883669,600
1615587000,5386107,600
1615587600,3145329,600
1615588200,2999293,600
1615588800,2983620,600
1615589400,2938449,600
1615590000,3087516,600
1615590600,3137706,600
1615591200,3094767,600
1615591800,3091963,600
1615592400,3031140,600
1615593000,3308368,600
1615593600,4337832,600
1615594200,2888114,600
1615594800,2956145,600
1615595400,3002983,600
1615596000,3247529,600
1615596600,3482076,600
1615597200,3589264,600
1615597800,3719342,600
1615598400,3757256,600
1615599000,3711086,600
1615599600,3659907,600
1615600200,3586234,600
1615600800,3626204,600
1615601400,3721123,600
1615602000,3849593,600
1615602600,3738423,600
1615603200,3786889,600
1615603800,3819992,600
1615604400,3610760,600
1615605000,3903473,600
1615605600,3648754,600
1615606200,3738355,600
1615606800,3364432,600
1615607400,3734147,600
1615608000,3868199,600
1615608600,3833014,600
1615609200,3803326,600
1615609800,4169879,600
1615610400,4000116,600
1615611000,4086613,600
1615611600,4152323,600
1615612200,4029759,600
1615612800,4064417,600
1615613400,3855688,600
1615614000,3658322,600
1615614600,3691344,600
1615615200,3995744,600
1615615800,3959344,600
1615616400,4019136,600
1615617000,3985551,600
1615617600,3817737,600
1615618200,4085653,600
1615618800,4067199,600
1615619400,4036851,600
1615620000,4689896,600
1615620600,3943258,600
1615621200,3852347,600
1615621800,3906873,600
1615622400,3949023,600
1615623000,4118157,600
1615623600,4835315,600
1615624200,3949126,600
1615624800,4097543,600
1615625400,6653824,600
1615626000,4079063,600
1615626600,4039747,600
1615627200,4068679,600
1615627800,4296235,600
1615628400,4526744,600
1615629000,4114798,600
1615629600,4247353,600
1615630200,4247925,600
1615630800,4135426,600
1615631400,4449261,600
1615632000,4289054,600
1615632600,4416380,600
1615633200,4290315,600
1615633800,4229965,600
1615634400,4295073,600
1615635000,4076228,600
1615635600,4071290,600
1615636200,3536412,600
1615636800,3838629,600
1615637400,4053529,600
1615638000,4117363,600
1615638600,3910091,600
1615639200,4037242,600
1615639800,3605748,600
1615640400,3573318,600
1615641000,3665660,600
1615641600,5437735,600
1615642200,4065770,600
1615642800,3893277,600
1615643400,3180385,600
1615644000,3235053,600
1615644600,3289105,600
1615645200,3139526,600
1615645800,3189467,600
1615646400,3451376,600
1615647000,3418822,600
